id,name,rating,userRatingCount,websiteUri,formattedAddress,latitude,longitude
"ChIJB-_qS45tZIgRsgiqUNloqGw","7-Eleven","2.3","44","https://www.7-eleven.com/locations/tn/nashville/2664-smith-springs-blvd-41081?utm_source=G&utm_medium=local&utm_campaign=google-local","2664 Smith Springs Rd, Nashville, TN 37217, USA","36.0907561","-86.6271708"
"ChIJN-Nl1yRtZIgRt2zRJhzr5XU","Sazon Colombian Street Food","4.2","13","https://sazoncolombianstreetfoodtn.com/","2127 Murfreesboro Pike, Nashville, TN 37217, USA","36.093097","-86.652839"
"ChIJUZwBWy5sZIgRTMQFD3mWG6M","El Taco Jalisco Taqueria","4.3","148","","2111 Murfreesboro Pike, Nashville, TN 37217, USA","36.0934927","-86.6531196"
"ChIJba01ItptZIgRfOJUQOSxs44","MrBeast Burger","3","4","https://www.mrbeastburger.com/?utm_source=Yext&utm_medium=Yext&utm_campaign=1051112124","2304 Murfreesboro Pike, Nashville, TN 37217, USA","36.086498","-86.6475717"
"ChIJd-XsXAdiZIgReY5mDNZECfk","Cracker Barrel Old Country Store","4.1","3739","https://www.crackerbarrel.com/Locations/States/tn/nashville/34/?utm_source=google&utm_medium=maps&utm_campaign=crackerbarrelurl","6941 Charlotte Pike, Nashville, TN 37209, USA","36.1290818","-86.90140249999999"
"ChIJM36TDh1iZIgRbzKX1oSoHcg","Buffalo Wild Wings","3.8","1346","https://www.buffalowildwings.com/locations/us/tn/nashville/6816-charlotte-pike-blvd-,-suite-110/sports-bar-224?utm_source=google-my-business&utm_medium=organic&utm_campaign=website-link&y_source=1_MjAxNjYxMTc3Ni03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D","6816 Charlotte Pike #110, Nashville, TN 37209, USA","36.1344399","-86.8895927"
"ChIJhbOPkb9hZIgR3UKjPp4RzaA","LongHorn Steakhouse","4.5","736","https://www.longhornsteakhouse.com/locations/tn/nashville/west-nashville/5639?cmpid=br:lh_ag:ie_ch:loc_ca:LHGMB_sn:gmb_gt:nashville-tn-5639_pl:locurl_rd:1551","6804 Charlotte Pike, Nashville, TN 37209, USA","36.13621","-86.88904"
"ChIJB-zyoQNiZIgR6ArCCtAS3Q4","Starbucks Coffee Company","4.3","834","https://www.starbucks.com/store-locator/store/1016291","6836 Charlotte Pike & 40, Nashville, TN 37209, USA","36.13294","-86.89489999999999"
"ChIJNXQrpgNiZIgR-jd0ntRTExA","Outback Steakhouse","4","2629","https://locations.outback.com/tennessee/nashville/6840-charlotte-pike?utm_source=gmb&utm_medium=local_search&utm_campaign=website_cta&y_source=1_MTU1MDI1ODYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","6840 Charlotte Pike, Nashville, TN 37209, USA","36.1325414","-86.89528709999999"
"ChIJ28nzNPyJZIgRj2zNYfykqiU","Jim 'N Nick's Bar-B-Q","4.3","2243","https://www.jimnnicks.com/locations/tn/nashville/7004-charlotte-pike?utm_source=google&utm_medium=Yext","7004 Charlotte Pike, Nashville, TN 37209, USA","36.129650399999996","-86.9049752"
"ChIJOXbKlB1iZIgRv4xjC4TYORU","IHOP","3.4","1482","https://restaurants.ihop.com/en-us/tn/nashville/breakfast-6800-charlotte-pike-3326?utm_source=google&utm_medium=organic&utm_campaign=google_my_business&utm_term=3326&utm_content=website","6800 Charlotte Pike, Nashville, TN 37209, USA","36.134878799999996","-86.8890977"
"ChIJ3VP4CwNiZIgRrbsS04Nc4_0","Chipotle Mexican Grill","3.5","766","https://locations.chipotle.com/tn/nashville/6838-charlotte-pike?utm_source=google&utm_medium=yext&utm_campaign=yext_listings?restaurant=2709","6838 Charlotte Pike, Nashville, TN 37209, USA","36.132815","-86.8943487"
"ChIJFyhStv2JZIgR97XK6uy1zqA","Bojangles","4","1235","https://locations.bojangles.com/tn/nashville/7000-a-charlotte-pike.html","7000 A Charlotte Pike, Nashville, TN 37209, USA","36.129953799999996","-86.9041997"
"ChIJEViZlR1iZIgRfS2pzcfcluE","NY Pie (Nashville West)","4.7","1048","http://nypienashville.com/","6800 Charlotte Pike #105, Nashville, TN 37209, USA","36.1351655","-86.8879314"
"ChIJeaKqcPyJZIgRpkkZFV8ihyU","Wayback Burgers","4.4","1019","https://waybackburgers.com/locations/tennessee/nashville/?y_source=1_MTM4NTMyNDEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","7050 Charlotte Pike Suite 27, Nashville, TN 37209, USA","36.1299785","-86.9070527"
"ChIJz6h6ePyJZIgRAD6N_9rW4XM","Little Caesars Pizza","3","483","https://littlecaesars.com/en-us/store/9167","7090 Charlotte Pike, Nashville, TN 37209, USA","36.128959","-86.907395"
"ChIJQ9dIiPuJZIgRw8BXNmKoLsQ","Wingstop","3.4","427","https://www.wingstop.com/location/wingstop-1297-nashville-tn-37209/menu?y_source=1_NTUyMDY5NDUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","7088 Charlotte Pike, Nashville, TN 37209, USA","36.1290628","-86.90737899999999"
"ChIJp_AlfPuJZIgRhoFbgwzbBNo","Thorntons","3.3","91","https://www.thorntonsinc.com/","7102 Charlotte Pike, Nashville, TN 37209, USA","36.128299999999996","-86.90799"
"ChIJ0QHcSwdiZIgRDWCarn8QUJw","Waffle House","4","601","https://locations.wafflehouse.com/nashville-tn-320","6930 Charlotte Pike, Nashville, TN 37209, USA","36.1304133","-86.90137779999999"
"ChIJo5aahS2JZIgRGDHIZolJPcM","Teriyaki Madness","4.8","470","https://teriyakimadness.com/locations/tn-nashvillewest/","7068 Charlotte Pike, Nashville, TN 37209, USA","36.129629699999995","-86.9071731"
